url,permalink,title,seller,seller_url,price_usd,is_free,discloses_sales,sales_count,ratings_count,ratings_avg,sales_per_rating,seller_products,seller_ratings_total,top_category
https://harusautosalon.gumroad.com/l/latch,hnwrj,Universal trunk latch,HarusAutoSalon,https://harusautosalon.gumroad.com,4.00,False,False,,0,0.0,,12,23,3d/3d-assets/accessories/wings
https://heartmarksman.gumroad.com/l/Indigo_by_Heartmarksman,awsxwt,Indigo | Female/Femboy | PC + Quest + Opti | VRCFT & VRCFury,Heartmarksman,https://heartmarksman.gumroad.com,35.00,False,False,,25,5.0,,100,2947,3d
https://heartmarksman.gumroad.com/l/Keiko_by_Heartmarksman,wrgnk,Keiko | Female/Femboy | PC + Opti + Quest | VRCFT & VRCFury,Heartmarksman,https://heartmarksman.gumroad.com,35.00,False,False,,12,5.0,,100,2960,3d
https://heartmarksman.gumroad.com/l/Marik_by_Heartmarksman,zuvneh,Marik | Male | PC + Quest + Opti | VRCFT & VRCFury,Heartmarksman,https://heartmarksman.gumroad.com,35.00,False,False,,21,5.0,,100,2951,3d
https://heartmarksman.gumroad.com/l/Nagir_by_Heartmarksman,xethc,Nagir | Female | PC + Opti + Quest | VRCFT & VRCFury,Heartmarksman,https://heartmarksman.gumroad.com,35.00,False,False,,25,5.0,,100,2947,3d
https://heartmarksman.gumroad.com/l/Supra_by_Heartmarksman,tqatpq,Supra | Female/Femboy | PC + Quest + Opti | VRCFT & VRCFury,Heartmarksman,https://heartmarksman.gumroad.com,35.00,False,False,,22,5.0,,100,2950,3d
https://heartmarksman.gumroad.com/l/Yuzuki_by_Heartmarksman,lqsgmz,Yuzuki | Female | PC + Quest + Opti | VRCFT & VRCFury,Heartmarksman,https://heartmarksman.gumroad.com,35.00,False,False,,11,5.0,,100,2961,3d
https://hebecreepys.gumroad.com/l/DevilHorns,ycprfs,Avatar asset Devil horns + headband,HebeCreepys,https://hebecreepys.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/avatar-components/horns
https://hecspeaks.gumroad.com/l/BlowUp,hvfya,How to Make Money with YouTube Shorts Reactions,Hec Speaks,https://hecspeaks.gumroad.com,100.00,False,False,,38,4.8,,,,3d/3d-assets/3ds-max
https://hellhound666.gumroad.com/l/hellbun,lglpn,.HELBUN,Hellhound,https://hellhound666.gumroad.com,8.00,False,False,,3,4.0,,3,13,3d/3d-assets/avatar-components/ears
https://hellhound666.gumroad.com/l/houndears,orfsr,[HOUND EARS] by HELLHOUND,Hellhound,https://hellhound666.gumroad.com,8.00,False,False,,8,4.6,,,,3d/3d-assets/avatar-components/ears
https://herzawg.gumroad.com/l/megapack,xecmzk,Mega Pack: 7-in-1 Recipes Bundle,Herzawg,https://herzawg.gumroad.com,19.99,False,False,,33,4.8,,12,136,photography
https://hirabiki.gumroad.com/l/rpnel,rpnel,VRCLens: VRChat Camera Extension for Desktop and VR,Hirabiki,https://hirabiki.gumroad.com,10.00,False,False,,347,5.0,,,,3d/3d-assets
https://hmanbdude.gumroad.com/l/djjbt,djjbt,HmanBdude's Dragon Necklace!,HmanBdude,https://hmanbdude.gumroad.com,5.00,False,True,4,0,0.0,,2,12,3d/3d-assets/accessories/jewelry
https://holoexe.gumroad.com/l/arix,jpaqie,Ari [FT | PC],HoloExe,https://holoexe.gumroad.com,5.00,False,False,,156,5.0,,108,1702,3d
https://honor1.gumroad.com/l/ikqfq,ikqfq,Pirate Captain Hat – VRChat 3D Accessory,Honor,https://honor1.gumroad.com,0.00,True,False,,0,0.0,,15,23,3d/3d-assets/accessories
https://housevr.gumroad.com/l/vscpk,vscpk,005 · . ☽ G4rk Nails,Hxuse,https://housevr.gumroad.com,8.00,False,False,,2,5.0,,10,28,3d/3d-assets/accessories/gloves
https://hunnybunnyvr.gumroad.com/l/cherryblossomaccessories,plvkdk,Cherry Blossom Accessories - VRChat Asset,HunnyBunnyVR,https://hunnybunnyvr.gumroad.com,27.00,False,False,,1,5.0,,2,20,3d/3d-assets/accessories/jewelry
https://hyacinthvr.gumroad.com/l/jlazm,jlazm,Butterfly Face Accessory ୭ - FREE,hyacinth,https://hyacinthvr.gumroad.com,0.00,True,False,,7,5.0,,6,79,3d/3d-assets/accessories/masks
https://iamsoules.gumroad.com/l/qrudud,qrudud,Delphy Kobo Latex Outfit,iamSoules,https://iamsoules.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/bodysuits
https://icudoctor.gumroad.com/l/sblhe,sblhe,ICU Pocket Notes ,TheICUDoctor,https://icudoctor.gumroad.com,50.00,False,True,4578,42,5.0,109.00,,,3d/3d-assets/3ds-max
https://icudoctor.gumroad.com/l/ykjje,ykjje,ICU Pocket Notes + THICCU Imaging Guide ,TheICUDoctor,https://icudoctor.gumroad.com,68.00,False,True,1320,0,0.0,,4,49,3d/3d-assets/3ds-max
https://icurlycae.gumroad.com/l/OMElite,yigcb,OPTIONS MADE EASY: ELITE,ICurlyCae,https://icurlycae.gumroad.com,99.25,False,False,,2,5.0,,,,3d
https://icyvarix.gumroad.com/l/floppyhorns,pfrgo,Floppy Horns,Icyvarix,https://icyvarix.gumroad.com,4.00,False,False,,2,5.0,,10,45,3d/3d-assets/avatar-components/horns
https://icyvarix.gumroad.com/l/pooltoynovabeast,pllmzy,Pooltoy Novabeast Pack,Icyvarix,https://icyvarix.gumroad.com,15.00,False,False,,11,5.0,,10,36,3d/3d-assets/accessories
https://idbi.gumroad.com/l/CocktailDress,mnfuy,Cocktail Dress,IdbI,https://idbi.gumroad.com,12.00,False,False,,5,5.0,,55,548,3d/3d-assets/clothing/dresses
https://idbi.gumroad.com/l/DevilHorns,wsbih,Nitro Freebie - Devil Horns,IdbI,https://idbi.gumroad.com,7.00,False,False,,0,0.0,,56,553,3d/3d-assets/avatar-components/horns
https://idbi.gumroad.com/l/DireWolf,ksrpcx,DireWolf Remains,IdbI,https://idbi.gumroad.com,5.00,False,False,,2,5.0,,55,551,3d/3d-assets/accessories/masks
https://idbi.gumroad.com/l/HandJewelry,lfgpt,Hand Jewelry,IdbI,https://idbi.gumroad.com,5.00,False,False,,2,5.0,,55,551,3d/3d-assets/accessories/jewelry
https://idbi.gumroad.com/l/NightGown,rkhkx,Discord Freebie - Night Gown (Fitted + Weightpanted RP),IdbI,https://idbi.gumroad.com,5.00,False,False,,5,5.0,,55,548,3d/3d-assets/clothing/dresses
https://idbi.gumroad.com/l/WolfMuzzle,avsjv,Wolf Muzzle,IdbI,https://idbi.gumroad.com,7.00,False,False,,1,5.0,,55,552,3d/3d-assets/accessories/masks
https://inkblitz.gumroad.com/l/antlers,cumqc,Eastern Dragon Antlers,Inked Creations,https://inkblitz.gumroad.com,0.00,True,False,,4,5.0,,32,131,3d/3d-assets/avatar-components/horns
https://inkblitz.gumroad.com/l/avaliaccess,yfyyi,Accessories Set - Spiri'Vali,Inked Creations,https://inkblitz.gumroad.com,12.00,False,False,,4,5.0,,32,131,3d/3d-assets/accessories
https://inkblitz.gumroad.com/l/charmer,eyugqg,Snake Charmer (Dancer Outfit),Inked Creations,https://inkblitz.gumroad.com,16.00,False,False,,0,0.0,,33,135,3d/3d-assets/clothing
https://inkblitz.gumroad.com/l/dreammask,qnhkc,Dreamer Sleep Mask,Inked Creations,https://inkblitz.gumroad.com,6.00,False,False,,1,5.0,,32,134,3d/3d-assets/accessories/masks
https://inkblitz.gumroad.com/l/graphex,edbwzr,"Graphex Set (Hoodie, Pants, T-shirt, Paint Can)",Inked Creations,https://inkblitz.gumroad.com,14.00,False,False,,5,4.2,,32,130,3d/3d-assets/clothing
https://inkblitz.gumroad.com/l/nxtset,fzsxxx,"NXT Clothing Set ('Ultra' tech themed clothes, Multi av support)",Inked Creations,https://inkblitz.gumroad.com,16.00,False,False,,2,5.0,,32,133,3d/3d-assets
https://inkblitz.gumroad.com/l/omnicollar,ivvphv,Omni Rave Collar (Fits Most* Avatars),Inked Creations,https://inkblitz.gumroad.com,8.00,False,False,,0,0.0,,33,135,3d/3d-assets/accessories/chokers
https://inkblitz.gumroad.com/l/parker,qpueze,Parker Set (Dapper suit and serving tray),Inked Creations,https://inkblitz.gumroad.com,16.00,False,False,,0,0.0,,33,135,3d/3d-assets/clothing
https://inkblitz.gumroad.com/l/pathnard,iciug,Pathfinder Tech Set (Nardoragon),Inked Creations,https://inkblitz.gumroad.com,15.00,False,False,,0,0.0,,33,135,3d/3d-assets/clothing
https://inkblitz.gumroad.com/l/quadtra,twaztv,"Quadtra 64 DigiScarf Set (Ultra themed scarf, bands)",Inked Creations,https://inkblitz.gumroad.com,12.00,False,False,,0,0.0,,33,135,3d/3d-assets/accessories
https://inkblitz.gumroad.com/l/ultralight,rwslq,Ultra GlowLight (Furality Ultra Themed Glowlight Set),Inked Creations,https://inkblitz.gumroad.com,8.00,False,False,,4,5.0,,32,131,3d/3d-assets/accessories
https://inkybeans.gumroad.com/l/dragonswishhorns,fzalj,Dragon's Wish Horns,InkyBeans,https://inkybeans.gumroad.com,5.00,False,False,,0,0.0,,7,20,3d/3d-assets/avatar-components/horns
https://invertedzach.gumroad.com/l/qubvp,qubvp,Soundbyte Tail Bag,Inverted Zach,https://invertedzach.gumroad.com,6.00,False,True,13,0,0.0,,4,20,3d/3d-assets/accessories/bags
https://iranzye.gumroad.com/l/stellar,umnkg,STELLAR,IRANZY,https://iranzye.gumroad.com,0.00,True,False,,28,5.0,,,,fiction-books
https://itsrinzy.gumroad.com/l/mhalpt,mhalpt,Earring bundle,Rule The World,https://itsrinzy.gumroad.com,2.00,False,True,85,11,5.0,7.73,22,414,3d/3d-assets/accessories/jewelry
https://itsroshi.gumroad.com/l/ComfyHoodie,twnkwx,Comfy Male Hoodie ,Roshi's Warehouse,https://itsroshi.gumroad.com,4.99,False,True,378,7,5.0,54.00,7,58,3d/3d-assets/clothing
https://ivri.gumroad.com/l/punkhair,hvfqbp,Punk Hair Regulus ( Weight Painting UPDATED ),Ivri ᶻ 𝘇 𐰁,https://ivri.gumroad.com,8.00,False,False,,28,4.6,,23,209,3d/3d-assets/avatar-components/hair
https://jaketuura.gumroad.com/l/tendonbook,zryydr,Tendon Book,Jacked Athlete,https://jaketuura.gumroad.com,47.00,False,False,,11,5.0,,5,116,3d/3d-assets/3ds-max
https://jamesthemuttz.gumroad.com/l/RaveMask,pbianr,RAVE Mask,JamesTheMuttz,https://jamesthemuttz.gumroad.com,9.99,False,True,25,0,0.0,,5,20,3d/3d-assets/accessories
https://javenchiart.gumroad.com/l/birdband,hqbxy,Customizeable Bird Band (PC/Quest),Javenchi,https://javenchiart.gumroad.com,8.00,False,False,,0,0.0,,8,259,3d/3d-assets/accessories
https://jemezu.gumroad.com/l/ebyyys,ebyyys,Pear Choker,JEMEZ,https://jemezu.gumroad.com,10.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/chokers
https://jeromestephan.gumroad.com/l/TexToMatO,epqwcl,TexToMatO: C4D über texture importer,Jérôme Stephan,https://jeromestephan.gumroad.com,0.00,True,True,929,16,4.9,58.06,,,3d/3d-assets/cinema-4d
https://jingsketch.gumroad.com/l/JingsketchComplete,dDVWl,Jingsketch Procreate Brushes: Complete Collection v2.2,Jingsketch,https://jingsketch.gumroad.com,14.99,False,False,,3395,4.9,,14,13885,drawing-and-painting
https://jinxyuwu.gumroad.com/l/avalimaid,qgyjmn,Avali maid outfit V2 (MULTI species),ItsFloofy,https://jinxyuwu.gumroad.com,20.00,False,False,,8,4.6,,11,337,3d/3d-assets/clothing/dresses
https://johnguyen.gumroad.com/l/etsy,rmloif,Super Spy HeyEtsy.com Web Extension,YTuong.me,https://johnguyen.gumroad.com,0.00,True,False,,80,4.6,,17,94,3d
https://johnnathancordy.gumroad.com/l/helix,kgareo,Helix and HX Stomp General Presets,John Nathan Cordy,https://johnnathancordy.gumroad.com,5.00,False,False,,285,4.9,,14,343,music-and-sound-design
https://jorgenvrc.gumroad.com/l/DitteHead,xbyqhdm,Ditte Head [VRC FT],JorgenVRC,https://jorgenvrc.gumroad.com,25.00,False,False,,0,0.0,,76,870,3d/3d-assets/avatar-components/heads
https://jorgenvrc.gumroad.com/l/actbx,actbx,Maid Bunnysuit,JorgenVRC,https://jorgenvrc.gumroad.com,10.00,False,False,,0,0.0,,76,870,3d/3d-assets/clothing/bodysuits
https://jorgenvrc.gumroad.com/l/axfvl,axfvl,Avis Accessories,JorgenVRC,https://jorgenvrc.gumroad.com,10.00,False,False,,5,5.0,,75,865,3d/3d-assets/accessories/jewelry
https://jorgenvrc.gumroad.com/l/cqgji,cqgji,Aurelia Head,JorgenVRC,https://jorgenvrc.gumroad.com,25.00,False,False,,11,5.0,,75,859,3d/3d-assets/avatar-components/heads
https://jorgenvrc.gumroad.com/l/hhjmg,hhjmg,Phyllon Hair (+ accessory),JorgenVRC,https://jorgenvrc.gumroad.com,15.00,False,False,,6,5.0,,75,864,3d/3d-assets/avatar-components/hair
https://jorgenvrc.gumroad.com/l/mqlyo,mqlyo,Sapphire Dream Jewelry Set,JorgenVRC,https://jorgenvrc.gumroad.com,12.00,False,False,,6,5.0,,75,864,3d/3d-assets/accessories/jewelry
https://jorgenvrc.gumroad.com/l/oJHtV,oJHtV,Decorated Tails,JorgenVRC,https://jorgenvrc.gumroad.com,10.00,False,False,,345,5.0,,75,525,3d/3d-assets/avatar-components/tails
https://jorgenvrc.gumroad.com/l/xefgn,xefgn,MoonGlow Ponytail,JorgenVRC,https://jorgenvrc.gumroad.com,10.00,False,False,,5,5.0,,75,865,3d/3d-assets/avatar-components/hair
https://jorgenvrc.gumroad.com/l/zffeq,zffeq,Aimer le Blanc Dress,JorgenVRC,https://jorgenvrc.gumroad.com,15.00,False,False,,2,5.0,,75,868,3d/3d-assets/clothing/dresses
https://juliawinterpaw.gumroad.com/l/Feline,tjhbd,Winterpaw Feline ~ VRChat + VTuber,Julia Winterpaw,https://juliawinterpaw.gumroad.com,0.00,True,False,,118,4.9,,25,3769,3d
https://juliawinterpaw.gumroad.com/l/canine,uOWad,Winterpaw's VRChat and VTuber Masc Canine,Julia Winterpaw,https://juliawinterpaw.gumroad.com,0.00,True,False,,1366,5.0,,25,2521,3d
https://justper.gumroad.com/l/mageoutfit,lpqxcu,Mage Outfit for Rex!,Justper,https://justper.gumroad.com,20.00,False,False,,2,3.0,,18,54,3d/3d-assets/clothing
https://kaktak.gumroad.com/l/moconnections,aOnMv,MoConnections,KAKTAK,https://kaktak.gumroad.com,50.00,False,False,,9,5.0,,15,150,3d/3d-assets/cinema-4d
https://kankoda.gumroad.com/l/keyboardkitpro,tprxw,KeyboardKit Pro,Kankoda,https://kankoda.gumroad.com,0.00,True,False,,1,5.0,,,,3d
https://kasuallykhaotic.gumroad.com/l/pkwdqv,pkwdqv,StarKitty Set v2!,KasuallyKhaotic,https://kasuallykhaotic.gumroad.com,6.00,False,False,,0,0.0,,7,60,3d/3d-assets/avatar-components/ears
https://kasuallykhaotic.gumroad.com/l/uxpip,uxpip,Free Heart Locket Collar,KasuallyKhaotic,https://kasuallykhaotic.gumroad.com,0.00,True,True,336,21,5.0,16.00,6,39,3d/3d-assets/accessories/chokers
https://kazulie.gumroad.com/l/Lumistera_poncho_sweater,luqsed,Lumistera sweater poncho,Zulie,https://kazulie.gumroad.com,10.00,False,True,225,12,5.0,18.75,4,13,3d/3d-assets/clothing
https://keepmaking.gumroad.com/l/CADsketcher,rfoow,CAD Sketcher [ Blender Addon ],Keep Making,https://keepmaking.gumroad.com,0.00,True,False,,1314,4.8,,42,857,3d/3d-assets/blender
https://keepmaking.gumroad.com/l/PrecisionGears,ihdtd,Precision Gears  [ Addon ],Keep Making,https://keepmaking.gumroad.com,8.00,False,False,,115,4.6,,42,2056,3d/3d-assets/blender
https://keikowalf.gumroad.com/l/KeikoDavaliHarness,logajd,Da'Vali Furality Half Harness,Keiko Walf,https://keikowalf.gumroad.com,10.00,False,False,,3,4.7,,4,24,3d/3d-assets/accessories/harnesses
https://kero3d.gumroad.com/l/Hibiki,kamws,Hibiki - Cyberpunk Headphones - Rigged VRChat Accessory,Kero,https://kero3d.gumroad.com,6.99,False,False,,1,5.0,,5,24,3d/3d-assets/avatar-components/heads
https://kevmg17.gumroad.com/l/Comfy_Onesie_for_the_Minizear_and_Chibi_Mini_Novabeast,wjfbqp,Comfy Onesie for the Minizear and Chibi Mini Novabeast (+ A Shark Version!) (+ Furality a themed skin!),Kevmg17,https://kevmg17.gumroad.com,20.00,False,True,36,3,5.0,12.00,3,11,3d/3d-assets/clothing/bodysuits
https://kf1t.gumroad.com/l/SummertimeSkiierMayuMask,cjzoca,Summertime Skiier Mayu Mask,K-F1T,https://kf1t.gumroad.com,6.00,False,True,12,0,0.0,,4,14,3d/3d-assets/accessories/masks
https://kitsanfshops.gumroad.com/l/bhuvnx,bhuvnx,Elegant/Sleek Dress,Hoshi Market,https://kitsanfshops.gumroad.com,13.99,False,False,,0,0.0,,,,3d/3d-assets/clothing/dresses
https://kitsanfshops.gumroad.com/l/etgeyd,etgeyd,Gloves For Fennek Accessory,Hoshi Market,https://kitsanfshops.gumroad.com,8.26,False,False,,0,0.0,,,,3d/3d-assets/accessories/gloves
https://kitsanfshops.gumroad.com/l/fomld,fomld,Jacket for Fennek ,Hoshi Market,https://kitsanfshops.gumroad.com,10.99,False,False,,0,0.0,,,,3d/3d-assets/clothing/jackets
https://kittomatic.gumroad.com/l/Novabeast,mmemm,Novabeast [VRChat Avatar],Kittomatic,https://kittomatic.gumroad.com,35.00,False,False,,1396,4.9,,,,3d
https://kittyz.gumroad.com/l/Jira,xszgm,JIRA - The KAIJU (VRCHAT/ PC/ Optimized/ QUEST/ FT),Ｋｉｔｔｙｚ,https://kittyz.gumroad.com,15.00,False,False,,42,5.0,,47,2870,3d
https://kittyz.gumroad.com/l/LuciusHair,iquju,Lucius's Hair - 3 STYLES AVAILABLE !! (COMMERCIAL LICENSE),Ｋｉｔｔｙｚ,https://kittyz.gumroad.com,8.00,False,False,,15,5.0,,47,2898,3d/3d-assets/avatar-components/hair
https://klumenbranz.gumroad.com/l/kivyg,kivyg,Simple Ring Pack: 1,Klumenbranz,https://klumenbranz.gumroad.com,3.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/wings
https://kokoiau.gumroad.com/l/LLS01,sgslm,Lace Set 01,koko,https://kokoiau.gumroad.com,7.00,False,False,,3,5.0,,,,3d/3d-assets/clothing/bottoms
https://korvyn.gumroad.com/l/CreatureHarness,vhzipv,MoonFang - Detailed Leather Harness,Korvyn,https://korvyn.gumroad.com,15.00,False,False,,15,5.0,,5,12,3d/3d-assets/clothing
https://kreativekreates.gumroad.com/l/DuckyCollar,fuatj,Grabbable Ducky Collar | VRChat Asset | Quest Compatible | Public Files,Kreativedragonling,https://kreativekreates.gumroad.com,4.00,False,True,2,0,0.0,,,,3d/3d-assets/accessories/chokers
https://ksami.gumroad.com/l/QRemeshify,nhooq,QRemeshify,Ksami,https://ksami.gumroad.com,0.00,True,True,82843,371,4.9,223.30,,,3d/3d-assets/blender
https://kudalyn.gumroad.com/l/harness,sptvld,Kuda's Clothes - Harness,Kudalyn's Creations,https://kudalyn.gumroad.com,8.00,False,False,,10,5.0,,79,1255,3d/3d-assets/accessories/harnesses
https://kudalyn.gumroad.com/l/helperharness,fntba,Kuda's Clothes - Helper Harness,Kudalyn's Creations,https://kudalyn.gumroad.com,8.00,False,False,,7,5.0,,79,1258,3d/3d-assets/accessories/harnesses
https://kudalyn.gumroad.com/l/iaavn,iaavn,Kuda's Assets - Shark Tail,Kudalyn's Creations,https://kudalyn.gumroad.com,3.00,False,False,,19,5.0,,79,1246,3d/3d-assets/avatar-components/tails
https://kudalyn.gumroad.com/l/jlwoc,jlwoc,Kuda's Assets - Dolphin Tail,Kudalyn's Creations,https://kudalyn.gumroad.com,3.00,False,False,,2,5.0,,79,1263,3d/3d-assets/avatar-components/tails
https://kudalyn.gumroad.com/l/kGUSG,kGUSG,Kuda's Accessories - Pet Collar,Kudalyn's Creations,https://kudalyn.gumroad.com,6.00,False,False,,12,5.0,,79,1253,3d/3d-assets/accessories/chokers
https://kudalyn.gumroad.com/l/kuwings,sakkc,Kuda's Assets - Webbed Wings,Kudalyn's Creations,https://kudalyn.gumroad.com,12.00,False,False,,22,5.0,,79,1243,3d/3d-assets/accessories/wings
https://kudalyn.gumroad.com/l/lombrum,xfBnyM,Kuda's Cheribrum DLC - Lombrum,Kudalyn's Creations,https://kudalyn.gumroad.com,15.00,False,False,,3,5.0,,79,1262,3d/3d-assets/avatar-components/bases
https://kudalyn.gumroad.com/l/smolwings,lqyvb,Kuda's Assets - Small Feathered Wings,Kudalyn's Creations,https://kudalyn.gumroad.com,0.00,True,False,,6,5.0,,79,1259,3d/3d-assets/accessories/wings
https://kudalyn.gumroad.com/l/tAzH,tAzH,Kuda's Hair - Wild Pack (2026 Update),Kudalyn's Creations,https://kudalyn.gumroad.com,0.00,True,False,,34,4.7,,79,1231,3d/3d-assets/avatar-components/hair
https://kudalyn.gumroad.com/l/uwyhv,uwyhv,Kuda's Clothes - Sports Bra,Kudalyn's Creations,https://kudalyn.gumroad.com,8.00,False,False,,16,4.8,,79,1249,3d/3d-assets/clothing/bras
https://kudalyn.gumroad.com/l/vdzlw,vdzlw,Kuda's Clothes - Short Shorts,Kudalyn's Creations,https://kudalyn.gumroad.com,8.00,False,False,,23,4.8,,79,1242,3d/3d-assets/clothing/bottoms
https://kudalyn.gumroad.com/l/znjph,znjph,Kuda's Hooves DLC - Unicorn,Kudalyn's Creations,https://kudalyn.gumroad.com,15.00,False,False,,7,5.0,,79,1258,3d/3d-assets/avatar-components/bases
https://kudalyn.gumroad.com/l/zylvark,eudde,Kuda's Sylvin DLC - Zylvark,Kudalyn's Creations,https://kudalyn.gumroad.com,15.00,False,False,,4,5.0,,79,1261,3d/3d-assets/avatar-components/bases
https://kylanjuhl.gumroad.com/l/ComercialTailBase,wshwev,Commercial Use Tail Base,Wildflower Creations,https://kylanjuhl.gumroad.com,5000.00,False,True,5,0,0.0,,32,37,3d/3d-assets/avatar-components/tails
https://kylanjuhl.gumroad.com/l/DinoTail,iyvlm,Dino Tail,Wildflower Creations,https://kylanjuhl.gumroad.com,5000.00,False,True,8,1,4.0,8.00,31,36,3d/3d-assets/avatar-components/tails
https://kylanjuhl.gumroad.com/l/FeatheredWings,aughoo,Big Feathered Wings,Wildflower Creations,https://kylanjuhl.gumroad.com,5000.00,False,True,6,0,0.0,,32,37,3d/3d-assets/avatar-components/tails
https://kylanjuhl.gumroad.com/l/LayeredFeatheredTail,ichzyw,Layered Feathered Tail,Wildflower Creations,https://kylanjuhl.gumroad.com,5000.00,False,True,2,0,0.0,,32,37,3d/3d-assets/avatar-components/tails
https://kylanjuhl.gumroad.com/l/MermaidFluffyTail,fdywbg,Mermaid Fluffy Tail,Wildflower Creations,https://kylanjuhl.gumroad.com,5000.00,False,True,6,1,5.0,6.00,31,36,3d/3d-assets/avatar-components/tails
https://kylanjuhl.gumroad.com/l/NightFuryTail,pzijea,Night Fury Tail,Wildflower Creations,https://kylanjuhl.gumroad.com,5000.00,False,True,8,1,5.0,8.00,31,36,3d/3d-assets/avatar-components/tails
https://laptya.gumroad.com/l/RoundGlassesM,mohop,Round Spring Glasses - Mayu,Laptya,https://laptya.gumroad.com,4.00,False,False,,6,5.0,,6,28,3d/3d-assets/accessories
https://leartesstudios.gumroad.com/l/supersummersonicunreal,cdedxu,Super Summersonic Limited-Time Mega Discounted Unreal Engine Bundle,Leartes Studios,https://leartesstudios.gumroad.com,199.99,False,False,,2,5.0,,248,851,3d/3d-assets
https://leluvfx.gumroad.com/l/air,iqonlf,Wind & Air Effects - GODOT,LeLu,https://leluvfx.gumroad.com,12.00,False,False,,0,0.0,,11,71,3d/3d-assets/accessories
https://leonidaltman.gumroad.com/l/light-wrangler-blender-addon,ffstxw,Light Wrangler: Best Blender Lighting Add-On,Leonid Altman,https://leonidaltman.gumroad.com,29.00,False,True,715,50,5.0,14.30,4,78,3d/3d-assets/blender
https://lexvii.gumroad.com/l/RaruhTailLight,bvcqs,Raruh Tail Light,lexvi,https://lexvii.gumroad.com,10.00,False,True,71,6,5.0,11.83,15,101,3d/3d-assets/avatar-components/tails
https://lexvii.gumroad.com/l/RunaTailLight,ubbcx,Runa Tail Light,lexvi,https://lexvii.gumroad.com,10.00,False,True,43,2,5.0,21.50,15,105,3d/3d-assets/avatar-components/tails
https://lfodesign.gumroad.com/l/materials,uyksei,Ultimate Procedural Material Library for C4D / Redshift,LFOdesign,https://lfodesign.gumroad.com,99.00,False,False,,58,5.0,,14,391,3d/3d-assets/cinema-4d
https://lfodesign.gumroad.com/l/tools2026,yrenpr,Free Procedural Selection Tools for Cinema 4D & Redshift 2026,LFOdesign,https://lfodesign.gumroad.com,0.00,True,False,,4,5.0,,14,445,3d/3d-assets/cinema-4d
https://lightkit3d.gumroad.com/l/sxfvyx,sxfvyx,Ultimate Bundle — Get Everything in One Pack,Light Kit ®,https://lightkit3d.gumroad.com,79.00,False,False,,0,0.0,,7,11,3d/3d-assets/cinema-4d
https://liindy.gumroad.com/l/UltraSaber,mhcwgd,Ultra Photon Saber/Blade (VRCHAT + Quest),Liindy,https://liindy.gumroad.com,17.00,False,True,438,17,5.0,25.76,76,21406,3d
https://limit1997.gumroad.com/l/NexavaliHeadset,wifpy,Nexa'vali Scout Headset,Limit1997,https://limit1997.gumroad.com,10.00,False,True,11,0,0.0,,6,67,3d/3d-assets/avatar-components/heads
https://lindseyfox.gumroad.com/l/Backpack,lkdna,Simple Backpack (Masc Canine compatable),HEHOO,https://lindseyfox.gumroad.com,2.50,False,False,,0,0.0,,,,3d/3d-assets/accessories/bags
https://lizzy420.gumroad.com/l/noczkb,noczkb,Pumpkin Head,Lizzy420#6967,https://lizzy420.gumroad.com,1.00,False,False,,3,5.0,,3,56,3d/3d-assets/avatar-components/heads
https://loafevr.gumroad.com/l/croctail,kztzjz,Croc Tail - VR Avatar Asset,LoafeVR,https://loafevr.gumroad.com,5.00,False,True,34,3,5.0,11.33,19,232,3d/3d-assets/avatar-components/tails
https://logopackage.gumroad.com/l/logoPackageExpress3,qqnak,Logo Package Express 3.0,Logo Package,https://logopackage.gumroad.com,149.00,False,True,6074,113,4.9,53.75,8,258,design
https://lolachang.gumroad.com/l/viatnl,viatnl,Dante's Letterman Ryan Gosling jacket retexture,LOLa_Chang,https://lolachang.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/wings
https://lunararray.gumroad.com/l/Goobastera,eucfet,Goobastera Base-Edit (Lumistera Original Model),LunarArray,https://lunararray.gumroad.com,25.00,False,True,1621,35,5.0,46.31,63,733,3d
https://luvvisuals.gumroad.com/l/LUTPACK,yqsqm,FILM LUTS V1,LUVVISUALS,https://luvvisuals.gumroad.com,29.00,False,True,3628,35,4.1,103.66,,,films
https://luxaeterna.gumroad.com/l/yqmtxy,yqmtxy,VRChat Keyblade Project,Lux Aeterna,https://luxaeterna.gumroad.com,7.00,False,True,65,2,5.0,32.50,15,253,3d/3d-assets/accessories
https://m0m0vr.gumroad.com/l/serpent,qzcbl,SERPENT [Nails],M0M0,https://m0m0vr.gumroad.com,6.00,False,False,,0,0.0,,5,48,3d/3d-assets/accessories/jewelry
https://machin3.gumroad.com/l/MACHIN3tools,IjsAf,[Addon]MACHIN3tools,machin3,https://machin3.gumroad.com,0.00,True,False,,4052,4.9,,4,965,3d
https://madevillemon.gumroad.com/l/trqpa,trqpa,Metal Skull Ring – Low-Poly 3D Model || Personal & Commercial Use,MadEvil Lemon,https://madevillemon.gumroad.com,2.00,False,False,,2,5.0,,8,26,3d/3d-assets/accessories/jewelry
